method,m,heterogeneity,replication,seed,equal_objective,optimized_objective,improvement_percent,max_share,entropy,exact_joint_violation,alpha_allocation
cantelli,100,1.0,1,8,4471.017781221632,3857.7866060430615,13.7156952887585,0.03730333174331161,0.95625417545718,1.0729412524461087e-118,"[0.00027440501977262936,0.00010321807119006827,0.0001825595584088243,0.00027780261791666527,0.00014374616104227564,0.000353738131238395,0.0001509587073321715,0.001593626978571845,0.0006821831607139281,0.00040915412172611774,0.00037689641474140554,0.00040806281953430543,0.0008001634430197675,0.000431565007280001,0.0004106078024996673,0.00027886304125685445,0.00026928660497601545,0.0011781029190226589,0.0006005365683068286,0.00033305596462856443,0.0004096521296282295,0.0008205074262085778,0.0001112900474583826,0.0005398298585928538,0.00042179309708689983,0.0005743584839240594,0.00042750477629922265,0.00039074557364647186,0.0002267399760195523,0.0004884399087473057,0.0003907561458661637,0.00010115172725516234,0.0002502777490371467,0.0006679791970049141,0.0003197702156052934,0.0011608648194171285,0.0007531228226881613,0.0003763555984516204,0.00019793462303356585,0.00021234800964308506,0.0004403120080558334,0.0004194591673443949,0.00022319891466702753,7.846091888948259e-05,0.0002507775759551601,0.0004222517922940754,0.00031568671338355495,0.00046194864152778587,0.00011482098237654935,0.0004486142140764076,0.00026235006504121586,0.0004491457074895616,0.000459610290587964,0.00019215909284132362,0.0009488662972601548,0.0010516352094002437,0.0002930502001719286,0.0018651665871972463,0.0003113416706538699,0.00042326033311301223,0.0011118447756088639,0.0003196893577637201,0.00046520215688152785,0.001052441488552857,0.0007099004024788733,0.00030817310436547624,0.0003904089140548298,0.00017412125925616537,0.0009079612451775962,0.0009362081031420281,0.001090978784251173,0.00035970480188817313,0.0004270341355362144,0.0015137747852847425,8.08043167364128e-05,0.00048429871425594023,0.0009460811428263335,0.00020341706016524516,0.0003621979801708213,0.00014231195322719618,0.0012150499644034815,0.0005134235706793873,0.0009495037367183909,0.0003961381182425678,0.0005774964257899583,0.0004830979746859346,0.0003754177996823961,0.0002659642991787268,0.0003597187126543717,0.0005018443413834557,0.0006654470684660786,0.00038103295486015086,0.000778699354608824,0.0008712065495827717,0.00017837561854421274,0.00030969872548618937,0.00045289646724738417,0.00044992191629442515,0.00028048827010423343,0.00047595196949217075]"
cvar,100,1.0,1,8,355.43806938538944,343.12476979850686,3.464260203802673,0.06950727174004943,0.893525734528154,0.018809324347614034,"[0.0001576681048733598,3.349628657646412e-05,8.252922624149534e-05,0.00016078716066181435,5.652251467225544e-05,0.00023634722925131496,6.10748491949118e-05,0.0026847194297562127,0.0006773585370935015,0.00029822121896238413,0.00026153607935277786,0.00029695020429155045,0.0008760911719756946,0.00032477897216856436,0.00029991751151400376,0.00016176537937667503,0.00015301311556913295,0.001639845387515799,0.000551738179772315,0.00021468255342706617,0.0002988019272549286,0.0009123504133123284,3.772247861510707e-05,0.00046492847532586274,0.0003130922921836611,0.0005136006151594868,0.0003199032388894366,0.0002770605819229449,0.00011640589131101267,0.0003960025963884641,0.0002770725633744366,3.244461322763552e-05,0.0001361920461625157,0.0006547900010220761,0.00020118737762959892,0.0016010034943029483,0.0007944706792457035,0.00026093679099105485,9.382089559620086e-05,0.00010489290118535283,0.0003353785450139569,0.0003103253536863325,0.00011353140047084635,2.174179906569884e-05,0.00013662482839021348,0.0003136371933026096,0.00019710669484881117,0.0003621544565606761,3.9629221918055766e-05,0.0003455594018830762,0.00014678923608685222,0.0003462151350652809,0.00035922274064457917,8.951562089391172e-05,0.0011541735648819863,0.0013635709270279563,0.00017506751140719087,0.0034753635870024726,0.0001927996250734394,0.00031483655192201854,0.0014925813104621282,0.00020110626751736413,0.0003662487659654198,0.001365267938629607,0.0007222495636277288,0.00018968158552239885,0.00027667915056786416,7.656548703001085e-05,0.0010746955737656356,0.001129340664122273,0.001447349418365647,0.0002427438921331281,0.0003193398979791502,0.0024681184525401113,2.2772987807774805e-05,0.0003906348989507362,0.001148691393685659,9.79775956509146e-05,0.00024543599335770437,5.563305184310987e-05,0.0017243389558163197,0.00042897961776547464,0.0011554297170506453,0.00028319759012770463,0.0005181162837778494,0.00038908380672412584,0.00025989884346540873,0.00015001994597604222,0.00024275888138002418,0.0004135695063981645,0.000650797996700996,0.0002661371870214434,0.0008384620080506855,0.001005196914718365,7.955128286986199e-05,0.0001911804690078029,0.0003508562007700971,0.0003471736438734251,0.00016326897629577398,0.00037990190219142116]"
bernstein,100,1.5,1,8,389.8949207040812,365.53172968834934,6.248655656179423,0.13022405790221084,0.7881186384211031,0.00517372075664377,"[6.304695280922152e-05,6.278244906596968e-06,2.4034348453680824e-05,6.491486355030416e-05,1.367931091140035e-05,0.00011528758001289405,1.5351427259756474e-05,0.004403049363945574,0.0005556202247232326,0.00016309711660371872,0.00013408744913970846,0.00016206088762447997,0.0008167160587026195,0.00018524261234470485,0.00016448347157298464,6.550438867112748e-05,6.02929221047373e-05,0.0020930913110306162,0.0004088176685236258,9.988772988045119e-05,0.00016357128293884807,0.0008678843243328255,7.492758928953623e-06,0.0003165240768878685,0.0001753824706797296,0.0003673046206639521,0.0001811071811687105,0.00014613389299321394,4.011576415366899e-05,0.00024906077075096495,0.0001461433220881879,5.9871409540027714e-06,5.068681528219481e-05,0.0005281509916346102,9.067091611840923e-05,0.0020189445951334524,0.0007054305253625097,0.00013362933981665557,2.9092137009955212e-05,3.4350852494084644e-05,0.0001943389717795454,0.0001730742921789539,3.864894696557999e-05,3.299959337829241e-06,5.09270130348384e-05,0.0001758382209510438,8.794251966551871e-05,0.00021795203673839053,8.06336573485335e-06,0.0002032111912836279,5.667471530841417e-05,0.00020378713092820462,0.00021532302611319707,2.7126326897438217e-05,0.0012347739801985222,0.0015860336458605332,7.369316606624841e-05,0.006511202895164407,8.509280812019034e-05,0.00017684273437492974,0.001816859460517015,9.061641690151444e-05,0.00022164128767675586,0.0015890003204910253,0.0006116263550892074,8.304924897206402e-05,0.00014583382168612945,2.1494275412520353e-05,0.001109423537620622,0.0011951225079887406,0.0017347199042694627,0.00011997239117025242,0.00018063137377943123,0.003877176438308385,3.5355341169744275e-06,0.00024403598034239288,0.0012259828381438443,3.1032587819180725e-05,0.0001219624323491473,1.3360073747854351e-05,0.00225750545164252,0.00028066736831595826,0.0012367913188432221,0.0001509898561485787,0.00037214225601363336,0.00024259032789212485,0.00013283713913705096,5.854364361317784e-05,0.00011998344141615056,0.0002657414778871207,0.0005233408149909787,0.00013762188091223383,0.0007647311471249171,0.001003584437060761,2.2754315724555067e-05,8.402956623860375e-05,0.00020787887579619334,0.00020462997563250519,6.641395752954348e-05,0.00023409130322478823]"
cantelli,100,1.5,1,8,4471.0177812216325,3289.399331814842,26.428399689431178,0.06218019160590284,0.9064964370205131,5.238339096148568e-72,"[0.00017540990618296868,4.04685170724814e-05,9.518778852566175e-05,0.0001786776676630282,6.650786892423705e-05,0.0002567340059461534,7.157561187542296e-05,0.00245521645413353,0.0006875481412063862,0.0003193655072825394,0.0002823529113140938,0.00031808867294538736,0.0008734156488328259,0.0003459600338219517,0.00032106897422213085,0.00017970167734151607,0.0001705252007965785,0.0015604332127852453,0.0005678860674162634,0.00023455121436279197,0.00031994874776617436,0.0009069369997344915,4.530718925199225e-05,0.0004839922625503712,0.0003342767943177021,0.0005311619494552152,0.00034108940493016594,0.00029805720662355427,0.00013175351645264505,0.0004165538717115819,0.0002980693029223738,3.925942277245362e-05,0.00015279226356828768,0.0006661867919496755,0.00022065803734699834,0.0015263060007773984,0.0007975370212363877,0.0002817454176673159,0.00010746213446833429,0.00011941082572397675,0.00035653077296922864,0.0003315062098770558,0.00012867924743956805,2.6820518358801138e-05,0.00015325018670450874,0.00033482220993928875,0.00021644495567920433,0.0003831297880839506,4.748036667340029e-05,0.00036666160456255725,0.00016397920111728862,0.000367313380407244,0.0003802244856315654,0.00010279329754291029,0.0011278854606014018,0.0013160126770355822,0.0001935876528383128,0.003109009580299156,0.00021199186208738105,0.0003360224661589311,0.0014306459323598355,0.00022057435124610254,0.00038718438832260606,0.0013175265635496647,0.0007298739479319589,0.0002087640113316251,0.00029767210015009256,8.86651513198384e-05,0.0010557397392269552,0.001105390050327644,0.0013905579969961204,0.00026325679109441124,0.00034052631731951454,0.002272964207187743,2.803100003547634e-05,0.0004112676707391048,0.0011229228829250431,0.00011195753563024855,0.00026599845958848775,6.551502128417173e-05,0.0016344221468235244,0.0004489184211443091,0.0011290222738644167,0.00030424832981698423,0.0005355207410659903,0.0004097391498982878,0.000280693031891863,0.0001673792917904565,0.0002632720620384015,0.00043381803089870844,0.000662402386067261,0.00028701384388530525,0.0008385080548899791,0.0009922849214126885,9.193440042900319e-05,0.00021031611642123918,0.00037192392914302025,0.00036826594624099837,0.00018127487837654428,0.00040068175751329353]"
cvar,100,1.5,1,8,355.4380693853895,330.36278810498493,7.0547539614323895,0.1302208908141842,0.7880218182897517,0.018857011869493477,"[6.295293579629557e-05,6.25851796067969e-06,2.3981862778224196e-05,6.481940887305253e-05,1.364389622020368e-05,0.00011516449499599853,1.5312952846546577e-05,0.00440405425114381,0.00055556976250893,0.00016296144116794613,0.00013395817739855336,0.00016192538342535615,0.0008167910767149307,0.0001851041709128802,0.00016434757318732813,6.540848796425638e-05,6.020109455357141e-05,0.0020938196150239717,0.0004087123879372395,9.977116174933265e-05,0.0001634355304598729,0.000867986223866085,7.470150048141316e-06,0.0003163949950269753,0.00017524505666813444,0.0003671873397448661,0.00018096913243334379,0.0001460015391833746,4.004296161053381e-05,0.0002489222641173715,0.00014601096611339788,5.968128933527209e-06,5.060333482489476e-05,0.0005280890851287916,9.055897483459813e-05,0.002019640962445241,0.0007054491326974858,0.0001335001981377412,2.9032610309408648e-05,3.4284677576604415e-05,0.00019419985264349337,0.00017293716487650328,3.857777119328123e-05,3.2881131233371146e-06,5.084330932518944e-05,0.0001757007524471252,8.783206388909556e-05,0.00021781226091351958,8.03945375749333e-06,0.00020307164584356605,5.658589695956519e-05,0.00020364756550869323,0.00021518324953347247,2.7069454792033512e-05,0.0012350757017820283,0.0015865227727332668,7.359143083916031e-05,0.006511044540709208,8.498396395512596e-05,0.0001767051482069805,0.0018174632029125464,9.050450474893091e-05,0.0002215015424099389,0.0015894909721399808,0.0006116005320177167,8.294159954885863e-05,0.00014570153700901108,2.1445607215334738e-05,0.0011096564751379994,0.0011954025036788002,0.0017352838479802147,0.00011984759454172382,0.0001804933737200602,0.0038782532612696694,3.5230102756776536e-06,0.00024389711978365172,0.0012262797475601883,3.097053454920822e-05,0.00012183694410653792,1.3325259614210531e-05,0.002258300326215377,0.0002805322612227999,0.0012370941442594106,0.0001508564353515458,0.0003720262731506433,0.00024245137564856857,0.00013270822468504744,5.8453251572230716e-05,0.00011985864088983368,0.00026560452265994865,0.0005232769527657665,0.00013749163814586807,0.0007647794102009146,0.0010037594157280172,2.27037281455125e-05,8.392133954574411e-05,0.00020773919467041545,0.00020449038262801967,6.631737577056677e-05,0.0002339519061718663]"
bernstein,20,0.0,2,9,69.23273530409142,69.23273530409142,0.0,0.04999999999999999,1.0,0.005355342024033333,"[0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025]"
cantelli,20,0.0,2,9,399.49968710876345,399.49968710876345,0.0,0.04999999999999999,1.0,9.091232271089766e-88,"[0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025]"
cvar,20,0.0,2,9,62.08714726407079,62.08714726407078,2.2888561226303407e-14,0.049999999999999996,1.0,0.018897541258535065,"[0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001,0.002500000000000001]"
bernstein,20,0.5,2,9,69.2327353040914,68.38391419619981,1.2260401155079497,0.13739346361753393,0.9469460542108538,0.0054328620009968485,"[0.0013508230611103018,0.0025263693879763807,0.0006360160199049029,0.006869673180888592,0.0032112958731111774,0.0015524965896159474,0.003459218870843022,0.001674469538056323,0.0024728114462072136,0.000983054901411436,0.001210882508723466,0.0024661845483245166,0.001040484050667475,0.00451839239986297,0.001676232236716021,0.002951055957417875,0.0016774775740239722,0.0044717321861262056,0.0018258034940358552,0.0034255261750629293]"
cantelli,20,0.5,2,9,399.49968710876345,381.75199105925293,4.442480588145925,0.09604979021056186,0.9795758756615798,2.768262370937005e-47,"[0.0017825568292303545,0.0026182944082638487,0.0011181224253834815,0.004802489510578303,0.003031154149312842,0.0019421072447611822,0.0031715585502080906,0.0020346118947125232,0.002584207255959116,0.0014648209523639287,0.0016662449609820924,0.002579968947836764,0.0015171857743024493,0.003729934675007246,0.002035928704127451,0.0028789413287155204,0.0020368586908899645,0.003706554789603686,0.0021457346343207737,0.0031527242739631325]"
cvar,20,0.5,2,9,62.087147264070786,61.21361971805731,1.4069378035653104,0.13735008822514821,0.946959412245753,0.018920323258350854,"[0.0013508678353974922,0.002526655928220467,0.0006358519611418629,0.006867504411257412,0.0032115747975192837,0.0015525998815134334,0.0034594628332956026,0.001674605718479391,0.0024730933723299884,0.0009829866350590667,0.0012108845993761197,0.002466465853841139,0.0010404333975187806,0.004518280365611607,0.001676368876069013,0.0029513527832432202,0.001677614537313199,0.0044716430865862035,0.0018259771923835654,0.003425775933843159]"
bernstein,20,1.0,2,9,69.23273530409142,66.15988451949141,4.43843619799666,0.2814134398062584,0.8119850126475878,0.005642467674152802,"[0.0005435231861756003,0.0018837595406780508,0.000122632702161095,0.01407067199046456,0.0030397657073530527,0.0007160635121052962,0.0035270903391398344,0.0008319177331587886,0.0018050750540394506,0.00028982530946023056,0.0004377129558420617,0.0017954567466662813,0.00032425700439000414,0.006027043601465276,0.0008336556051337014,0.002567724652118444,0.0008348844952273063,0.005902513229547475,0.0009877260424590415,0.003458700592953303]"
cantelli,20,1.0,2,9,399.49968710876357,337.8766925602499,15.425042005536493,0.16381594968305108,0.9226936739488659,1.8275436917300542e-28,"[0.0011280546207017772,0.0024334763417634955,0.00044393114377165414,0.008190797484218667,0.0032614185972425617,0.0013389799325516088,0.0035705909262951727,0.0014695450406001134,0.0023705308730380876,0.0007618185126909733,0.0009856759470566819,0.0023627620864152066,0.0008172460040296686,0.004938940463362375,0.0014714474877849612,0.002942076447353642,0.0014727918183835042,0.004877193646179106,0.0016344191041051035,0.0035283035228592225]"
cvar,20,1.0,2,9,62.08714726407081,58.925651865701944,5.092028765506494,0.2811445291659134,0.8121240620478586,0.01898554203028351,"[0.0005435724806510931,0.0018847634347317582,0.0001225303500034678,0.014057226458295671,0.0030413858887532934,0.0007162258841463859,0.0035288653668294747,0.0008321618811046789,0.001806026183480601,0.0002897471274805965,0.0004377013470771194,0.001796401350413528,0.0003241917440935365,0.006028480366777815,0.0008339010035409805,0.0025691326285383416,0.0008351307782182004,0.005904013604185321,0.0009880841351841937,0.003460457986493943]"
